iteration,games_started,avg_loss,avg_game_length,wins,draws,nodes_expanded,avg_illegal_prob,acpl
102,10937,2.6134367,65.234245,10591,90,350465516,0,0.0
103,11029,2.6005454,65.27653,10683,90,353373257,0,0.0
104,11111,2.6021054,65.255455,10765,90,356284241,0,0.0
105,11185,2.6032095,65.330315,10837,92,359203385,0,0.0
106,11272,2.6058064,65.3829,10922,94,362113448,0,0.0
107,11343,2.6064117,65.43131,10993,94,365033262,0,0.0
108,11431,2.614619,65.503174,11079,96,367936138,0,0.0
109,11509,2.6009192,65.52164,11156,97,370848089,0,0.0
110,11581,2.6033347,65.61793,11227,98,373757549,0,0.0
111,11678,2.598792,65.70819,11322,100,376644872,0,0.0
112,11740,2.5945346,65.74765,11381,103,379554567,0,0.0
113,11815,2.5979764,65.861496,11451,108,382459035,0,0.0
114,11914,2.6016493,65.972725,11548,110,385348632,0,0.0
115,11973,2.5966506,65.9936,11606,111,388254673,0,0.0
116,12067,2.5993,66.07137,11697,114,391138430,0,0.0
117,12139,2.5987608,66.10284,11767,116,394046867,0,0.0
118,12213,2.5947745,66.128044,11841,116,396939981,0,0.0
119,12280,2.6073658,66.18305,11908,116,399839151,0,0.0
120,12367,2.5924802,66.312775,11990,121,402728307,0,0.0
121,12441,2.5994782,66.33796,12063,122,405623870,0,0.0
122,12522,2.6051836,66.419945,12140,126,408518487,0,0.0
123,12579,2.5930073,66.46953,12197,126,411426101,0,0.0
124,12671,2.5963984,66.59807,12285,130,414316477,0,0.0
125,12751,2.6010973,66.64698,12362,133,417213214,0,0.0
126,12828,2.5913446,66.690025,12437,135,420113531,0,0.0
127,12920,2.5927765,66.72702,12526,138,422999475,0,0.0
128,12990,2.6091518,66.78671,12594,140,425906235,0,0.0
129,13073,2.6050422,66.85293,12674,143,428802584,0,0.0
130,13155,2.6027226,66.94883,12752,147,431690950,0,0.0
131,13229,2.6091707,66.98867,12826,147,434596991,0,0.0
132,13304,2.6055295,67.03349,12899,149,437495572,0,0.0
133,13375,2.5950952,67.06731,12970,149,440396229,0,0.0
134,13467,2.6083224,67.12891,13062,149,443290418,0,0.0
135,13536,2.588683,67.20369,13131,149,446183443,0,0.0
136,13611,2.6111145,67.24545,13206,149,449065473,0,0.0
137,13688,2.6004636,67.26638,13283,149,451947816,0,0.0
138,13765,2.6009533,67.335335,13357,152,454823369,0,0.0
139,13845,2.5926034,67.4202,13436,153,457706254,0,0.0
140,13918,2.5903573,67.45418,13508,154,460587166,0,0.0
141,13994,2.5861044,67.47103,13583,155,463467682,0,0.0
142,14065,2.5984495,67.50141,13653,156,466351731,0,0.0
143,14148,2.5831974,67.59797,13732,160,469215625,0,0.0
144,14205,2.5925963,67.66184,13787,162,472090432,0,0.0
145,14295,2.5882332,67.70219,13875,164,474951031,0,0.0
146,14369,2.5948887,67.74846,13948,165,477813596,0,0.0
147,14455,2.5990875,67.82168,14030,169,480651610,0,0.0
148,14531,2.5983438,67.82066,14104,171,483497300,0,0.0
149,14610,2.5915325,67.836075,14180,174,486347740,0,0.0
150,14682,2.588888,67.8841,14251,175,489201599,0,0.0
151,14755,2.6033053,67.929306,14322,177,492047393,0,0.0
152,14836,2.5961921,67.98183,14403,177,494891362,0,0.0
153,14906,2.5964918,68.063484,14469,181,497730340,0,0.0
154,14984,2.5970223,68.114204,14547,181,500566216,0,0.0
155,15053,2.6075177,68.09603,14616,181,503390372,0,0.0
156,15131,2.600999,68.19966,14692,183,506181875,0,0.0
157,15207,2.5864198,68.22808,14767,184,508985690,0,0.0
158,15281,2.5824492,68.28473,14837,188,511784096,0,0.0
159,15363,2.590872,68.2994,14919,188,514581204,0,0.0
160,15430,2.5935416,68.33109,14983,191,517391525,0,0.0
161,15513,2.5972,68.36049,15064,193,520184342,0,0.0
162,15575,2.5915117,68.4249,15123,196,522988569,0,0.0
163,15664,2.5970392,68.48832,15210,198,525783503,0,0.0
164,15738,2.589591,68.49929,15284,198,528584965,0,0.0
165,15818,2.6000807,68.526665,15363,199,531378655,0,0.0
166,15895,2.5969303,68.53021,15438,201,534178589,0,0.0
167,15969,2.600527,68.59575,15510,203,536983115,0,0.0
168,16044,2.6001909,68.647705,15582,206,539787389,0,0.0
169,16122,2.5911553,68.64849,15659,207,542593009,0,0.0
170,16189,2.5968783,68.69347,15724,209,545399457,0,0.0
171,16282,2.5957978,68.75228,15815,211,548190699,0,0.0
172,16346,2.6004477,68.76936,15879,211,551005415,0,0.0
173,16421,2.599752,68.76375,15953,212,553808959,0,0.0
174,16500,2.611396,68.825966,16030,214,556606419,0,0.0
175,16577,2.5953572,68.837814,16106,215,559407157,0,0.0
176,16653,2.597886,68.88162,16180,217,562201352,0,0.0
177,16717,2.5820317,68.91343,16243,218,565007872,0,0.0
178,16802,2.594273,68.97208,16328,218,567807624,0,0.0
179,16874,2.5821574,68.972984,16400,218,570612824,0,0.0
180,16954,2.5913696,69.009346,16478,220,573403187,0,0.0
181,17021,2.590007,69.02589,16544,221,576194760,0,0.0
182,17090,2.5950036,69.12938,16607,227,578988146,0,0.0
183,17174,2.5864902,69.15841,16691,227,581764825,0,0.0
184,17241,2.594206,69.17156,16757,228,584555458,0,0.0
185,17326,2.5881238,69.18055,16841,229,587335942,0,0.0
186,17395,2.5943842,69.20795,16907,232,590127422,0,0.0
187,17472,2.5870724,69.24553,16982,234,592906978,0,0.0
188,17556,2.583914,69.264565,17065,235,595679337,0,0.0
