iteration,games_started,avg_loss,avg_game_length,wins,draws,nodes_expanded,avg_illegal_prob,acpl
267,11671,2.5470865,234.56602,7953,3206,961728665,0,261.81747
268,11697,2.5493617,234.11412,7963,3222,965562124,0,265.28574
269,11735,2.542516,234.4021,7976,3247,969413022,0,244.49863
270,11770,2.5477347,234.29657,7990,3268,973268617,0,230.68489
271,11804,2.544347,234.61607,7999,3293,977119945,0,239.30707
272,11837,2.5501635,234.75609,8009,3316,980978722,0,239.70009
273,11876,2.5505266,234.84589,8018,3346,984834163,0,241.47464
274,11906,2.5514114,234.84178,8029,3365,988702265,0,245.93214
275,11935,2.545466,234.9068,8036,3387,992558812,0,239.34789
276,11973,2.5525346,234.8045,8050,3411,996393157,0,241.87148
277,11999,2.5503194,234.86388,8059,3428,1000222267,0,249.69917
278,12030,2.5503416,234.92444,8071,3447,1004058144,0,247.77643
